"","chromosome","window","bayesfactor"
"1",5,1,-3.35499367423682
"2",5,2,23.2010844991307
"3",5,3,42.2923344448943
"4",5,4,-8.36875967088577
"5",5,5,-5.30269663268268
"6",5,6,22.80669522487
"7",5,7,0.95190103557735
"8",5,8,-11.0608679233551
"9",5,9,-15.3598548254378
"10",5,10,-5.75067246925238
"11",5,11,1.78211807872208
"12",5,12,-14.1649371364492
"13",5,13,142.530736038527
"14",5,14,52.6401680745411
"15",5,15,50.4812740783534
"16",5,16,127.340410432094
"17",5,17,90.724888453253
"18",5,18,-5.47206153259918
"19",5,19,-4.03995795564634
"20",5,20,124.823135930246
"21",5,21,44.345715132829
"22",5,22,-2.28314377916922
"23",5,23,-5.29541048837228
"24",5,24,-9.78973009061428
"25",5,25,-4.57912131579212
"26",5,26,115.394442161907
"27",5,27,99.6763135605871
"28",5,28,40.5547794723534
"29",5,29,-11.3451937380831
"30",5,30,34.2293713184345
"31",5,31,2.89287632325011
"32",5,32,15.1344464627299
"33",5,33,70.0390758584447
"34",5,34,144.425086325576
"35",5,35,1.88469497923404
"36",5,36,-1.98917691525475
"37",5,37,175.775975487803
"38",5,38,60.1958747516982
"39",5,39,24.0040613140374
"40",5,40,83.6358599745365
"41",5,41,2.37160402765608
"42",5,42,-5.58298586854994
"43",5,43,108.07749134595
"44",5,44,17.3210349007809
"45",5,45,46.7938261034243
"46",5,46,-13.1075517316492
"47",5,47,-7.40298312049447
"48",5,48,-7.9616623082336
"49",5,49,-3.47130852409759
"50",5,50,1.80724110053978
"51",5,51,83.5360537286457
"52",5,52,13.756283275163
"53",5,53,115.407868696099
"54",5,54,88.6529578163517
"55",5,55,-14.8659457777233
"56",5,56,0.60832798047835
"57",5,57,25.6144058027486
"58",5,58,15.0126026825138
"59",5,59,129.59809394638
"60",5,60,59.8583299948266
"61",5,61,7.27704241314086
"62",5,62,37.0028196734587
"63",5,63,100.167186227696
"64",5,64,-15.4811773899147
"65",5,65,144.771368344542
"66",5,66,-5.67359859026766
"67",5,67,113.132528384448
"68",5,68,-1.57574640949952
"69",5,69,69.5381939210355
"70",5,70,117.626608792123
"71",5,71,-12.5582803276056
"72",5,72,39.883217146455
"73",5,73,131.46116983028
"74",5,74,78.0736737550891
