"","chromosome","window","bayesfactor"
"1",15,1,-3.11505009898133
"2",15,2,27.5950734442157
"3",15,3,7.76856914368227
"4",15,4,-4.23918262321672
"5",15,5,71.1697601501635
"6",15,6,78.5830257855162
"7",15,7,37.4428680570131
"8",15,8,9.85193652211353
"9",15,9,76.9743235617084
"10",15,10,53.2062336390142
"11",15,11,40.8776352585842
"12",15,12,42.2058682993647
"13",15,13,-1.96258209839459
"14",15,14,160.520224402549
"15",15,15,41.3411567257015
"16",15,16,46.0490803256371
"17",15,17,41.7629976266185
"18",15,18,-8.26152536887344
"19",15,19,5.59315729962503
"20",15,20,99.0071651598273
"21",15,21,9.44853433654697
"22",15,22,81.8658338098145
"23",15,23,103.922186063292
"24",15,24,-10.6169009406801
"25",15,25,19.5073418230829
"26",15,26,25.1913582204394
"27",15,27,-8.47863254627384
"28",15,28,9.47911710130654
"29",15,29,56.4032910474106
"30",15,30,-2.51487413341391
"31",15,31,29.5435102874451
"32",15,32,47.478441833374
"33",15,33,-5.02576095322132
"34",15,34,46.8332467372425
"35",15,35,-5.27229560918153
"36",15,36,-2.48646628151437
"37",15,37,-7.31622759300581
"38",15,38,4.24176538285087
"39",15,39,22.4525218519302
"40",15,40,-4.79721531750107
"41",15,41,50.1159392803328
"42",15,42,-1.97775664316117
"43",15,43,0.224415440980692
"44",15,44,-3.09974823146422
"45",15,45,4.26740325163144
"46",15,46,2.04087851046165
"47",15,47,130.044750350907
"48",15,48,12.1872935283404
"49",15,49,30.1244129556612
"50",15,50,161.586531692217
"51",15,51,59.9603490074043
"52",15,52,88.5795543375836
"53",15,53,55.6767104152611
"54",15,54,-1.28692107829607
"55",15,55,6.33406346333254
"56",15,56,5.14896893961395
"57",15,57,1.44192611828515
"58",15,58,5.79636510543156
"59",15,59,1.71430956124158
"60",15,60,4.93616771502241
"61",15,61,-7.70904039756363
"62",15,62,-3.78440997998075
"63",15,63,-5.49478813674858
"64",15,64,21.8756606132582
"65",15,65,-1.08284848582781
"66",15,66,57.7806839427194
"67",15,67,-2.12984922461141
"68",15,68,-6.58204393522601
"69",15,69,0.0736976751757084
"70",15,70,-4.59981508390285
"71",15,71,-2.2109453429423
"72",15,72,44.0623791686498
"73",15,73,6.68008440632462
"74",15,74,138.257212953642
"75",15,75,40.0207320130965
"76",15,76,29.6160607053964
"77",15,77,40.919529197107
"78",15,78,32.1332425257935
"79",15,79,13.5805228873423
"80",15,80,-8.92147107652443
"81",15,81,-2.34858769654284
"82",15,82,23.9121705856387
"83",15,83,-4.20738725156974
"84",15,84,-8.37041682581355
"85",15,85,-8.70576142312251
"86",15,86,49.3711179456511
"87",15,87,27.9680078738776
"88",15,88,48.0912234745778
"89",15,89,-6.83177763817912
"90",15,90,35.8982893926722
"91",15,91,-3.94400020740443
"92",15,92,27.1075750486062
"93",15,93,12.6008114344547
"94",15,94,76.3007703189169
"95",15,95,-7.38701937784612
"96",15,96,-11.9436113351364
"97",15,97,37.9440047354932
"98",15,98,46.0239023666537
"99",15,99,3.65904748267997
"100",15,100,144.798654908422
"101",15,101,34.3796509334077
"102",15,102,-0.0206446625505237
"103",15,103,6.36560257884264
"104",15,104,-3.29759565069628
"105",15,105,31.3889410890307
"106",15,106,-2.05002973171838
"107",15,107,-6.5539580312859
"108",15,108,123.160757622554
"109",15,109,9.4749333269998
"110",15,110,34.5535010228376
"111",15,111,50.404954360471
"112",15,112,-3.56841146136793
"113",15,113,63.4261443772619
"114",15,114,183.967000432903
"115",15,115,-3.41030369825717
"116",15,116,3.62181887384918
"117",15,117,42.958316044547
"118",15,118,15.598389985548
"119",15,119,10.2752257329578
