"","chromosome","window","bayesfactor"
"1",7,1,-3.86741474996404
"2",7,2,145.501802976211
"3",7,3,10.5340605415616
"4",7,4,34.501909203361
"5",7,5,-0.130770435574448
"6",7,6,7.21175662435724
"7",7,7,4.69724359248869
"8",7,8,42.1062229302718
"9",7,9,-2.42373552417382
"10",7,10,-4.76837532965459
"11",7,11,20.058229058738
"12",7,12,15.4698141904958
"13",7,13,-1.28868608682836
"14",7,14,6.31006439796823
"15",7,15,-4.62190334491055
"16",7,16,0.306869451622106
"17",7,17,66.7037536116514
"18",7,18,-6.2909224610915
"19",7,19,138.100642377889
"20",7,20,-2.27872908696122
"21",7,21,-4.15061955261865
"22",7,22,-1.62995275197198
"23",7,23,108.239428977658
"24",7,24,-3.62943931153075
"25",7,25,106.521519294358
"26",7,26,-4.08093497062725
"27",7,27,71.29219351225
"28",7,28,0.465181314341862
"29",7,29,-4.7492759428257
"30",7,30,53.3901812519869
"31",7,31,-8.27468115594797
"32",7,32,31.7442650953053
"33",7,33,72.2512078468627
"34",7,34,2.96148886336573
"35",7,35,1.72168493447032
"36",7,36,-6.48832886028595
"37",7,37,-5.45439526080742
"38",7,38,-0.959213478858885
"39",7,39,-5.62133592555534
"40",7,40,105.500681562431
"41",7,41,29.5892810913269
"42",7,42,40.1671671428059
"43",7,43,95.023604437071
"44",7,44,28.5944777541241
"45",7,45,-19.1285555725621
"46",7,46,-6.62773727091138
"47",7,47,70.4710281115496
"48",7,48,117.58708294743
"49",7,49,-6.50035829046448
"50",7,50,-5.78953430736107
"51",7,51,103.288627843009
"52",7,52,-3.76940727664567
"53",7,53,139.528546018673
"54",7,54,1.42624917415196
"55",7,55,131.115335575546
"56",7,56,67.1127425735476
"57",7,57,129.84771086952
"58",7,58,-0.928485884733732
"59",7,59,44.359515574238
"60",7,60,7.48103618306675
"61",7,61,-2.50279388608107
"62",7,62,67.1303314604205
"63",7,63,-2.38398225027169
"64",7,64,84.2393951261737
"65",7,65,16.8201471526403
"66",7,66,22.5248577570628
"67",7,67,-2.72859722795124
"68",7,68,18.9735318024997
"69",7,69,85.1250159402531
"70",7,70,74.7082302276736
"71",7,71,20.5196114049455
"72",7,72,53.0942929180206
"73",7,73,-3.74118939664203
"74",7,74,184.003933353615
"75",7,75,51.5018073746802
"76",7,76,93.1664542046558
"77",7,77,51.3203581561934
"78",7,78,7.366765368107
"79",7,79,29.7221269221503
"80",7,80,132.078871775333
"81",7,81,120.584649801934
"82",7,82,-6.46923549046835
"83",7,83,59.0368839472534
"84",7,84,4.21370309937879
"85",7,85,5.34202406041015
"86",7,86,139.757266864698
"87",7,87,95.9845617998584
"88",7,88,97.4883548652291
"89",7,89,176.005496996607
"90",7,90,-1.81072408201692
"91",7,91,42.6937098744518
"92",7,92,67.7619666239118
"93",7,93,70.0063855362279
"94",7,94,45.9242502496512
"95",7,95,42.8892644231006
"96",7,96,-1.20548139267856
"97",7,97,2.73688087779652
"98",7,98,1.92089650637899
"99",7,99,37.9901212778728
"100",7,100,172.230868146943
"101",7,101,17.2579151683816
"102",7,102,83.6919436072525
"103",7,103,56.9402952075839
"104",7,104,-5.08630035133103
"105",7,105,-2.11014016005606
"106",7,106,98.4861376012167
"107",7,107,-1.02225861947829
"108",7,108,52.3244492516314
"109",7,109,-0.516387228503504
"110",7,110,55.0361370920232
"111",7,111,63.5429934769193
"112",7,112,-0.570188173073461
"113",7,113,72.5885337545049
"114",7,114,79.2049613071933
"115",7,115,37.9609598248459
"116",7,116,28.5794232941148
"117",7,117,-6.33861024772398
"118",7,118,21.4410751729835
"119",7,119,8.59838650404333
"120",7,120,-2.82031814873852
"121",7,121,73.5174572879851
"122",7,122,140.425568280109
"123",7,123,-10.9200442851554
"124",7,124,21.8497596343913
"125",7,125,92.6833824936386
"126",7,126,86.8363775285708
"127",7,127,-5.05333768116031
"128",7,128,-5.47481239216171
"129",7,129,110.738308375316
"130",7,130,57.2997964889929
"131",7,131,126.970824370323
"132",7,132,65.5553312638366
"133",7,133,13.4595363456245
"134",7,134,53.4897785527554
"135",7,135,-1.324703118385
"136",7,136,-5.60695489509368
"137",7,137,-0.03605322621695
"138",7,138,-2.03423007007865
"139",7,139,-0.426079007059911
"140",7,140,85.5854209438422
"141",7,141,22.3733598984785
"142",7,142,63.9779457853908
"143",7,143,140.984693582201
"144",7,144,-6.08887201993753
"145",7,145,123.181783788453
"146",7,146,104.928576946474
"147",7,147,-4.94943782458358
"148",7,148,45.4653934700042
"149",7,149,126.404243446351
"150",7,150,-7.30640450275303
"151",7,151,-3.71345055380402
"152",7,152,-4.51632741433707
"153",7,153,47.9263091214546
"154",7,154,24.5885692359767
"155",7,155,59.3595657535064
"156",7,156,22.6928861541032
"157",7,157,0.978483008395415
"158",7,158,-5.36553247710862
"159",7,159,-11.9260193820062
"160",7,160,30.9065795412631
"161",7,161,78.4579180671723
"162",7,162,135.36107153036
"163",7,163,86.7713282629961
"164",7,164,50.3865441048562
"165",7,165,11.822319156952
"166",7,166,117.08254031195
"167",7,167,71.9977891106394
"168",7,168,32.3838140494661
"169",7,169,55.8926516480989
"170",7,170,35.9063423390223
"171",7,171,1.18594816140603
"172",7,172,93.0637051155431
"173",7,173,42.1278950719088
"174",7,174,44.9358518565448
"175",7,175,30.3581822796166
"176",7,176,-1.81371451088546
"177",7,177,-4.37773789621792
"178",7,178,64.3454033796927
"179",7,179,2.62957710478781
"180",7,180,-5.37617021897222
"181",7,181,152.264813111971
"182",7,182,0.307583115174793
"183",7,183,12.559880204784
"184",7,184,-8.71413895311099
"185",7,185,78.3768872426517
"186",7,186,60.6300310903753
"187",7,187,74.7875999271455
"188",7,188,55.8081374433561
"189",7,189,9.58399341655803
"190",7,190,-5.70190544054697
"191",7,191,0.144358411700409
"192",7,192,-4.6358045232455
"193",7,193,7.60745116280208
"194",7,194,14.0096960983469
"195",7,195,-1.18425842562732
"196",7,196,-4.68094087758897
"197",7,197,2.47538997310863
"198",7,198,59.949789280041
"199",7,199,42.8485324541741
"200",7,200,51.3912711406149
"201",7,201,105.469738889875
"202",7,202,58.0615775875473
"203",7,203,81.0162203163653
"204",7,204,149.890763145934
"205",7,205,-0.592285514492744
"206",7,206,0.770094670900278
"207",7,207,-2.080954662652
"208",7,208,56.2715821494161
"209",7,209,-3.03953731413583
"210",7,210,111.958100032707
"211",7,211,-4.11214247476403
"212",7,212,47.6051895293094
"213",7,213,-1.29221245481477
"214",7,214,103.488541953685
"215",7,215,13.4267449180511
"216",7,216,72.7804223434517
"217",7,217,90.5226941391936
"218",7,218,-4.94005961810899
"219",7,219,11.4953057069642
"220",7,220,50.0265020602637
"221",7,221,44.4439316549205
"222",7,222,-2.68050404152496
"223",7,223,53.5159812503701
"224",7,224,-5.25877955977933
"225",7,225,-4.24256337156015
"226",7,226,12.1407872291722
"227",7,227,-0.765241102026039
"228",7,228,8.32695192867629
"229",7,229,3.59195551239173
"230",7,230,-3.99675088649235
"231",7,231,24.5370481491776
"232",7,232,58.5108757523004
