"","win1","win2","win3","win4","win5","win6","win7","win8","win9","win10"
"1",5.48207840207033,-43.0760814113262,-11.7620246836622,-9.94703786334685,-4.44502248025404,-1.16539683323876,-41.1166518942302,-0.317726603941992,-114.527277277341,-10.5145146544014
"2",1.13895319390576,-56.1582532996109,-16.4581034931705,-14.1628894980719,-11.1958410199321,-13.2373334992148,-37.920487336433,-0.748615695745684,-96.6277444303494,-12.9029286350572
"3",3.88653812767006,-35.4348530991265,-15.5555854882291,-11.4251789181101,-9.90185370256711,3.15951340293719,-52.2390777570819,-4.903906086809,-123.021627869406,-8.98958139575308
"4",5.54045504087117,-42.4951334098355,-16.5727686542198,-8.98121836363566,-4.70985971710226,-0.689478717299778,-67.6043048060632,0.0561564100207761,-100.152041203828,-1.84523128214289
"5",4.60547251976095,-42.8768086282323,-18.4152593854776,-6.67971809271853,-8.98190420695721,-3.78920687108078,-43.6712225079027,-3.7976422412321,-94.7987134323626,-19.4145659380105
"6",3.39475442585535,-37.6181492928975,-13.5787383999495,-12.3769045496676,-13.6693532913262,-8.76297059803389,-39.7712959113134,-2.93654316291213,-96.39190464553,-20.3713884930365
"7",3.47019571345299,-36.4430993204958,-12.9458840996012,-10.0353805894276,-12.6636836679938,-12.0577242214164,-46.7954632948895,-5.46036180178635,-99.9893797307444,-4.26544538914499
"8",0.912270935485139,-43.828963627384,-18.7954058062815,-10.9956148199294,-7.34705338100105,-8.16023545751347,-55.0879375747491,1.04249445418827,-115.047402816733,-12.8183166472011
"9",1.80550425918773,-33.9017295189071,-18.5782450593377,-11.4941169825399,-16.5271058004185,-4.64189978717857,-47.2328594120969,-1.69913378672209,-131.316107728207,-15.1614502868653
"10",1.62919623416383,-53.1854348993396,-11.0852556393258,-4.26598134418469,-15.749277820394,-13.1738207157407,-54.2667732816713,-4.13188693998381,-92.0877396112389,-11.1561664899829
"11",3.54645022004843,-50.1414347061436,-11.7577291124091,-10.6657321575721,-9.59203474118726,-6.06229388403744,-43.5527688451423,-2.77144357806537,-108.998819586691,-6.10432772375214
"12",3.5595451380359,-35.5660927316928,-23.2758039128568,-13.14205051632,-6.38774201235535,-12.7109112832809,-54.182522418498,-2.930271016201,-88.6123826601566,-13.8092638826882
"13",0.327748324605636,-37.2566353362779,-16.3751917830907,-5.21414264233692,-14.3825059637369,-15.0221906897949,-43.1244193754344,-5.14554394129664,-115.597834176875,-15.793372840145
"14",5.76624418946449,-48.3914225122346,-9.03664756793535,-12.1454821799751,-7.68172963221798,-14.7673916910923,-57.9305821517179,-4.06468005280476,-97.5673800567149,-23.7057839103381
"15",3.14058641530573,-43.6131797367281,-21.6537065361288,-16.5286228428148,-9.08098203159869,-13.9478584470568,-39.4264916967544,-3.4409011307871,-89.9468697207141,-9.92006590244279
"16",3.91205611883197,-50.9455802417282,-12.8033107005945,-12.6198093768079,-12.0133411696154,-12.3502436874918,-60.8425703669493,0.488014165195636,-106.565123033167,-16.8479296130553
"17",1.96403977472801,-33.2722552323981,-11.215302018712,-15.086869102042,-4.51152396310167,-1.24518198244942,-39.1845534228113,1.42619689216372,-114.784026948003,-12.4241933109236
"18",4.00541943975259,-42.4984367568526,-21.4074507876373,-9.97062224058095,-4.19720445734168,-4.4956109357268,-47.5422809619243,0.00635597319342196,-131.227696524057,-11.6513717688434
"19",4.17549902049359,-19.3841219070309,-11.7555380514071,-12.5598771539999,-8.19360009111696,-18.6284071214504,-59.6871529834515,-2.16312628309242,-113.882543014016,-14.3989132164352
"20",0.34901984478347,-39.3013936777297,-5.52489165407417,-9.59465480775043,-4.51090070608939,-11.5813948809511,-26.3259684596966,0.97555211908184,-116.639235428153,-18.0727251189784
"21",0.382311121793464,-37.0419531223228,-25.7101079960336,-25.8882896329167,-6.75547668226233,-16.7760728952837,-41.586549070705,-1.55107806331944,-106.227877016704,-20.24001790028
"22",3.90706465137191,-45.7780956804316,-17.8626131520301,-13.9950238863326,-4.18572568124171,3.13638527735864,-36.9223085519933,-0.478693482698873,-106.844453116003,-10.564915304798
"23",4.47899145726115,-39.1362950830111,-15.4967838819479,-6.7678987114856,-10.9410087721923,-3.26158575979974,-53.1055817946492,-0.330704748164862,-104.350588754361,-13.8011159225317
"24",1.26244595285971,-40.4190400924049,-24.4224813198707,-19.0358348492874,-5.96779953302706,-8.85875880961152,-47.1922004361838,-1.90915390802547,-131.07532179987,-5.49293378099685
"25",5.59642145223916,-52.6937684043411,-14.9627109866447,-20.4813195788624,-5.48285074052004,-16.0068905138078,-56.8184020284931,-1.39006876340136,-100.593675448101,-14.6441397051317
"26",1.85511954710819,-39.4231248925947,-21.170231071472,-10.4326426470718,-8.10712055998692,-14.3376687201243,-41.9991709061792,-2.35310913133435,-115.435443513196,-11.5042118489785
"27",5.43010368093383,-44.5620074060612,-17.3880354986356,-7.79421582005966,-10.6964911034447,-2.4349232617507,-54.3731625220889,-2.97573666099925,-110.434287165232,-10.3002063411892
"28",4.30808694683947,-44.5770059433316,-17.8796416920549,-16.0190591945223,-11.1940455236403,-10.4155871307033,-35.6329706294036,-5.34142411849461,-114.736511074806,-7.92968886823968
"29",5.08818695601076,-63.6143826949632,-16.8306788303934,-13.1080552971584,-4.90606036258271,-9.42726910202495,-51.0621599094725,-0.684874543920159,-108.155330579116,-6.40821202261299
"30",0.376978482701816,-38.734743956134,-27.1418069847908,-15.4856448922051,-14.7603470737532,-5.50630468007836,-56.9313815431263,-0.892865362809971,-105.878174299371,-2.54414750993112
"31",4.01223389338702,-45.4312485982789,-16.8408047581688,-6.07689656648125,-10.5026608535601,-10.623513443974,-60.3201682378958,1.95350076875184,-119.063995695106,-16.1386290526424
"32",1.84451501071453,-48.092495057988,-10.9445287816114,-12.134961378161,-9.13510246418491,1.60662238132625,-48.3985863371793,-0.0360795734450221,-94.7482812602066,-19.820321980462
"33",0.552567441831343,-39.6303875810179,-30.4403570179454,-13.9286269173372,-7.08401288616506,-17.1465906871755,-50.08054004281,-3.09079750801902,-113.658107192949,-9.89958345896127
"34",3.05219565343577,-43.7838493757594,-21.0278646378055,-2.10049377066736,-11.4264836518286,-18.2492467906626,-56.9637224390507,-2.79163562471513,-95.6897507496299,-9.27402962411469
"35",-0.20921085588634,-57.672359414347,-16.2023935525299,-19.3305626407537,-11.7994100818652,-20.4132497715305,-59.032156608744,-1.4648292924976,-116.008152420375,-13.7158816191127
"36",2.21898023784161,-42.4008871178573,-12.8695694891372,-4.87396493383346,-2.34042917582619,-15.2447489053267,-50.9397026581762,-4.02524885442108,-132.212087622472,-22.2909721735361
"37",0.83020226249937,-21.6796860978433,-21.1287424628134,-18.7212260927002,-4.97035776925719,-18.1432922487902,-45.0001368786221,-5.33401341596618,-121.027646388901,-25.1405729006042
"38",4.12932816403918,-49.3286733835427,-19.7584140331595,-18.081430297332,-7.72211659145364,-15.2728696572767,-42.3303369272769,0.798583972384222,-115.019247517262,-12.9329970257353
"39",1.70318843901623,-45.344717015406,-15.5993054985904,-11.8453780889244,-11.1266686178138,-7.09585433521684,-55.3279906918693,-5.22109982569236,-106.478773323486,-16.010048153153
