"","chromosome","window","bayesfactor"
"1",1,1,-3.21413053568773
"2",1,2,-3.59153798048033
"3",1,3,130.624254278314
"4",1,4,-5.77853406276114
"5",1,5,12.9948003301677
"6",1,6,33.8906404456699
"7",1,7,-0.0223817755504001
"8",1,8,19.1613522106038
"9",1,9,-0.0857113892432722
"10",1,10,-4.10622171417924
"11",1,11,8.82419144194063
"12",1,12,35.8107155966647
"13",1,13,17.6559828211296
"14",1,14,14.2141545760745
"15",1,15,86.4992430117551
"16",1,16,19.4351100226529
"17",1,17,52.6582057577095
"18",1,18,-0.422233250767022
"19",1,19,14.2184141408428
"20",1,20,45.1218641165751
"21",1,21,95.560403110469
"22",1,22,100.394268048479
"23",1,23,-5.01478806405714
"24",1,24,91.8677811291419
"25",1,25,-3.66917015630793
"26",1,26,110.05680225587
"27",1,27,53.8538218613651
"28",1,28,-5.49722801247862
"29",1,29,-3.11341459635719
"30",1,30,-3.57563343149536
"31",1,31,23.8159337350465
"32",1,32,165.931597956651
"33",1,33,-11.3760184112191
"34",1,34,127.878898267935
"35",1,35,63.3105225147924
"36",1,36,-3.87297188295736
"37",1,37,130.299486182042
"38",1,38,0.0752450647972296
"39",1,39,70.3264259082651
"40",1,40,99.9279371390072
"41",1,41,78.0284463582593
"42",1,42,63.7810584229399
"43",1,43,70.4451117581583
"44",1,44,65.8189695939617
"45",1,45,7.35071867657962
"46",1,46,56.1484916842763
"47",1,47,160.244330077364
"48",1,48,-1.09681090385618
"49",1,49,-11.8565672918786
"50",1,50,41.7596872558979
"51",1,51,1.4482648067434
"52",1,52,107.699382132379
"53",1,53,62.5675054633113
"54",1,54,41.6565562428612
"55",1,55,14.3767600948083
"56",1,56,4.95026058254882
"57",1,57,35.3485426932123
"58",1,58,59.0935834712932
"59",1,59,22.1229524045809
"60",1,60,50.2129008733292
"61",1,61,-6.36619716465253
"62",1,62,-2.39915265295008
"63",1,63,-4.25445197682609
"64",1,64,14.6163203574447
"65",1,65,-6.40107636759132
"66",1,66,78.6160164389598
"67",1,67,-4.96583843048421
"68",1,68,73.4953834820919
"69",1,69,-4.49660142635594
"70",1,70,129.52427711591
"71",1,71,46.7521626500505
"72",1,72,45.5232138555965
"73",1,73,94.6688112336387
"74",1,74,93.2827237689377
"75",1,75,4.36983564728462
"76",1,76,-9.6525821597254
"77",1,77,-12.0101677734247
"78",1,78,-4.71367352702873
"79",1,79,-7.98665526935287
"80",1,80,1.41203877572997
"81",1,81,26.7753324766886
"82",1,82,-5.17799752915374
"83",1,83,-7.84089764234892
"84",1,84,-2.07118433653272
"85",1,85,-6.97491239464898
"86",1,86,-6.6780225183827
"87",1,87,42.7520266951221
"88",1,88,-0.409652812965874
"89",1,89,-4.91843091277752
"90",1,90,55.9391438462608
"91",1,91,-6.71774605037496
"92",1,92,21.1195092873292
"93",1,93,98.1885522189662
"94",1,94,2.47845535136594
"95",1,95,96.5768573601417
"96",1,96,-3.95188768788609
"97",1,97,43.8230758357921
"98",1,98,53.8844881569567
"99",1,99,0.16615813215833
"100",1,100,19.3890761795392
"101",1,101,-3.29421239479746
"102",1,102,49.4818747046185
"103",1,103,102.027290806755
"104",1,104,27.2266713240907
"105",1,105,22.7735922580902
"106",1,106,27.8735249396843
"107",1,107,-4.83777001290474
"108",1,108,122.273929431246
"109",1,109,45.6501685184108
"110",1,110,54.3615918670839
"111",1,111,48.0114729558049
"112",1,112,-3.34073047999851
"113",1,113,-5.28861667025876
"114",1,114,-3.30541469811823
"115",1,115,89.4030771822631
"116",1,116,128.733426750137
"117",1,117,61.6758474426549
"118",1,118,-3.06064140824594
"119",1,119,49.017679827469
"120",1,120,-10.2214605082927
"121",1,121,20.8204390453328
"122",1,122,-4.33325474358196
"123",1,123,127.31822095539
"124",1,124,118.359405626017
"125",1,125,120.207746769285
"126",1,126,2.26284848892504
"127",1,127,41.0031747233176
"128",1,128,40.7063997077651
"129",1,129,-5.02334465532073
"130",1,130,-5.92721872295414
"131",1,131,59.8353504498282
"132",1,132,42.3079933013485
"133",1,133,-9.40272957098779
"134",1,134,117.518475727363
"135",1,135,-7.8329469618082
"136",1,136,13.6036449049639
"137",1,137,6.19735521400952
"138",1,138,-17.0149510030387
"139",1,139,-1.14764882503692
"140",1,140,103.296820414607
"141",1,141,63.8339503900904
"142",1,142,-2.118952634273
"143",1,143,147.678562754626
"144",1,144,-3.02866269083938
"145",1,145,38.4478138597668
"146",1,146,154.696787202599
"147",1,147,-15.1039252940653
"148",1,148,-14.6752946250165
"149",1,149,16.5724928021798
"150",1,150,115.705049057848
"151",1,151,-6.11079982983625
"152",1,152,-5.26484477482757
"153",1,153,-1.63412485528119
"154",1,154,94.8509951575497
