"","chromosome","window","bayesfactor"
"1",18,1,-3.80491820346015
"2",18,2,-9.59206448194089
"3",18,3,17.3105168257244
"4",18,4,0.341583130053493
"5",18,5,105.235894895125
"6",18,6,63.1473525934804
"7",18,7,40.1822204544287
"8",18,8,47.6182720471077
"9",18,9,18.3406409557201
"10",18,10,16.9266679752928
"11",18,11,-6.68259402804057
"12",18,12,61.5066244730943
"13",18,13,-8.67282658476552
"14",18,14,1.98399733891006
"15",18,15,9.58953837985536
"16",18,16,-8.82785739727331
"17",18,17,73.7483216338609
"18",18,18,58.5723087030617
"19",18,19,-3.43578235955232
"20",18,20,22.5219374983109
"21",18,21,113.689726274452
"22",18,22,19.6791908191932
"23",18,23,40.3783802147229
"24",18,24,26.1298879239231
"25",18,25,-3.63665560914387
"26",18,26,88.4468179402228
"27",18,27,-9.80965054799509
"28",18,28,10.8800082221217
"29",18,29,162.910884273498
"30",18,30,33.4773624006325
"31",18,31,39.3365663802497
"32",18,32,158.161326168496
"33",18,33,75.3296762968221
"34",18,34,13.4030774102973
"35",18,35,134.832619899865
"36",18,36,2.84239171370467
"37",18,37,-3.19446916264076
"38",18,38,21.13887167105
"39",18,39,-2.98767624567
"40",18,40,13.4554429213354
"41",18,41,-5.17777418668464
"42",18,42,-4.08084305197167
"43",18,43,8.77565512251232
"44",18,44,9.08882485128686
"45",18,45,-10.368755695209
"46",18,46,2.28184629346197
