"","chromosome","window","bayesfactor"
"1",19,1,-3.02621697711436
"2",19,2,-6.0817007345122
"3",19,3,-6.47681947071493
"4",19,4,55.00434461818
"5",19,5,-5.1499685976089
"6",19,6,126.65608479598
"7",19,7,0.952396442468057
"8",19,8,-0.125569294689285
"9",19,9,5.07761760558083
"10",19,10,-6.48661449017476
"11",19,11,-3.17484184717381
"12",19,12,47.657572567458
"13",19,13,-3.74220797860767
"14",19,14,3.07177388626468
"15",19,15,-2.57840359331288
"16",19,16,-5.15906821174315
"17",19,17,91.9455308557788
"18",19,18,122.367797367548
"19",19,19,1.02961010396234
"20",19,20,24.623007968358
"21",19,21,141.70455042983
"22",19,22,100.641344949624
"23",19,23,108.822995472238
"24",19,24,-1.10607289670463
"25",19,25,17.7605940008289
"26",19,26,97.9744275201527
"27",19,27,69.2471023661507
"28",19,28,3.62344957993071
"29",19,29,40.4822893443133
"30",19,30,1.94883320088292
"31",19,31,-6.79224111038559
"32",19,32,-8.49539522844509
"33",19,33,46.6620928608575
"34",19,34,-5.05471801835745
"35",19,35,-5.65332619076923
"36",19,36,-10.3364666982709
"37",19,37,-3.37791586957059
"38",19,38,3.34918258099856
"39",19,39,8.14025884540519
"40",19,40,21.3619064294287
"41",19,41,94.1767239867186
"42",19,42,38.3155562184402
"43",19,43,-1.97657341700051
"44",19,44,-7.68903385551801
"45",19,45,0.987239257300644
"46",19,46,77.2080355603023
"47",19,47,85.6194968735932
"48",19,48,-3.53921946354905
"49",19,49,-2.01738084155113
"50",19,50,13.4858580434803
"51",19,51,67.954431555059
"52",19,52,69.6271750570785
"53",19,53,-7.87781463704619
"54",19,54,85.9541706436776
"55",19,55,20.890889056488
"56",19,56,-1.66903002839314
"57",19,57,73.0863238043912
"58",19,58,123.048228292066
"59",19,59,-1.16625856199278
"60",19,60,60.8470392144037
"61",19,61,26.2880907647613
"62",19,62,90.0809452433949
"63",19,63,36.8299265965107
"64",19,64,37.6650725929301
"65",19,65,3.88615056428904
"66",19,66,59.2992274575428
"67",19,67,39.6456457153982
"68",19,68,42.2022871022212
"69",19,69,-3.53485190717254
"70",19,70,-0.555890503003354
"71",19,71,144.540659717768
"72",19,72,-4.5895517399357
"73",19,73,-1.9850888757245
"74",19,74,-4.17596394242622
"75",19,75,-4.86603537089786
"76",19,76,15.3849490556187
"77",19,77,-4.613504661972
"78",19,78,-6.12471495302896
"79",19,79,150.508399243033
"80",19,80,40.47301837546
"81",19,81,32.8258127090653
"82",19,82,67.9383919663542
"83",19,83,21.5032988548956
"84",19,84,-0.817996579486021
"85",19,85,52.9062099328853
"86",19,86,181.995740518977
"87",19,87,1.45686884511565
"88",19,88,111.199200270336
"89",19,89,24.3627886500655
"90",19,90,79.675748085292
"91",19,91,114.311974929267
"92",19,92,-4.79205335112806
"93",19,93,72.1120510325943
"94",19,94,-7.42755901349193
"95",19,95,49.952369712121
"96",19,96,45.7395973715646
"97",19,97,16.1337309668774
"98",19,98,1.59615321167121
"99",19,99,63.541426132545
"100",19,100,-1.53503805440846
"101",19,101,5.9646207897548
"102",19,102,115.080749796944
"103",19,103,-7.28616478302763
"104",19,104,15.3359925558696
"105",19,105,1.35751922658471
"106",19,106,63.3410426786649
"107",19,107,40.5505230895461
"108",19,108,-13.381995547096
"109",19,109,25.0490794117195
"110",19,110,30.1457407238058
"111",19,111,-10.8508370240778
"112",19,112,33.6987345125943
"113",19,113,97.3055287628004
"114",19,114,41.3582225743734
"115",19,115,-2.89109192444482
"116",19,116,30.6258932071383
"117",19,117,63.9593705947674
"118",19,118,-1.46139640242899
"119",19,119,50.6172053890214
"120",19,120,109.404781872854
"121",19,121,8.95136985059787
"122",19,122,14.1569876795294
"123",19,123,90.6839285260286
"124",19,124,157.391032828649
"125",19,125,19.3544780891103
"126",19,126,18.7955463823591
"127",19,127,-0.00875343584209531
"128",19,128,58.6610160505361
"129",19,129,-5.95851435809175
"130",19,130,79.7521715983471
"131",19,131,2.37362073816666
"132",19,132,40.358247045069
"133",19,133,13.0417170580234
"134",19,134,87.1218685907517
"135",19,135,-5.48506711230493
"136",19,136,117.27742505623
"137",19,137,-5.81239306929456
"138",19,138,39.2550433491483
"139",19,139,-3.63739281686026
"140",19,140,29.9794551924859
"141",19,141,2.31503824591186
"142",19,142,44.0179767091895
"143",19,143,75.3643226961389
"144",19,144,19.1172806420611
"145",19,145,-4.79104837437001
"146",19,146,24.0349205799771
"147",19,147,14.5396571776749
"148",19,148,76.8121560891462
"149",19,149,-8.8215749340211
"150",19,150,14.6970721771531
"151",19,151,-3.08980734621258
"152",19,152,90.5598922304864
"153",19,153,-5.87338791145595
"154",19,154,62.7948766289844
"155",19,155,35.2321384281378
"156",19,156,82.4746458335852
"157",19,157,52.4032162975828
"158",19,158,-2.37540447784352
"159",19,159,-1.86889333862746
"160",19,160,87.325872316454
"161",19,161,8.14077439222871
"162",19,162,38.0256580885412
"163",19,163,3.14621681575039
"164",19,164,-3.75221710973454
"165",19,165,50.0396112219229
"166",19,166,98.6291730471331
"167",19,167,-9.24771702057939
"168",19,168,75.0615217310417
"169",19,169,117.060633565804
"170",19,170,0.030891220901367
"171",19,171,-2.33516624912528
"172",19,172,32.9985041361531
"173",19,173,39.5433818568135
"174",19,174,-0.405891601432529
"175",19,175,-5.25485526996772
