"","chromosome","window","bayesfactor"
"1",2,1,-4.57074520152116
"2",2,2,1.13499614076034
"3",2,3,-2.67960279484197
"4",2,4,25.5220203576854
"5",2,5,-4.64748782979757
"6",2,6,-6.44861606887338
"7",2,7,2.19747982399355
"8",2,8,47.8736330843084
"9",2,9,66.3548875708352
"10",2,10,128.128716808831
"11",2,11,75.6863792104266
"12",2,12,66.4861019623274
"13",2,13,-8.08430149663451
"14",2,14,134.397193407286
"15",2,15,66.4615385940538
"16",2,16,55.2394082493734
"17",2,17,51.3202595201896
"18",2,18,130.894686735062
"19",2,19,-7.81140240902499
"20",2,20,44.1059986247391
"21",2,21,21.797649697686
"22",2,22,58.5453530265099
"23",2,23,14.7419664603531
"24",2,24,13.6084863711198
"25",2,25,-1.77085536416115
"26",2,26,126.333338710542
"27",2,27,41.8581009964389
"28",2,28,144.294997469529
"29",2,29,108.576650082328
"30",2,30,-2.66642833537264
"31",2,31,28.4243198994191
"32",2,32,38.3761418248161
"33",2,33,53.0120608348104
"34",2,34,21.956546428762
"35",2,35,66.8122123351261
"36",2,36,32.9122727495206
"37",2,37,2.68629839471851
"38",2,38,79.3634105414404
"39",2,39,37.4606669738315
"40",2,40,0.602934007261581
"41",2,41,-2.20700203120504
"42",2,42,0.480554396948037
"43",2,43,108.840691529994
"44",2,44,-7.98252991739491
"45",2,45,35.9774738453908
"46",2,46,12.6048110743894
"47",2,47,-2.4172413096012
"48",2,48,-2.07598987607281
"49",2,49,-6.57584364823947
"50",2,50,120.611975327466
"51",2,51,-5.77711703921
"52",2,52,-5.14768838328683
"53",2,53,87.1742760828257
"54",2,54,59.7941786869883
"55",2,55,4.88901300881565
"56",2,56,141.094252461819
"57",2,57,-3.56746098157464
"58",2,58,92.334544875065
"59",2,59,68.2298178506574
"60",2,60,-0.604284216497717
"61",2,61,105.227370848076
"62",2,62,126.715030805287
"63",2,63,95.279743763119
"64",2,64,0.958230829377499
"65",2,65,-1.39631979112414
"66",2,66,68.4398150976922
"67",2,67,-1.67214818174688
"68",2,68,49.5364500283742
"69",2,69,10.9252741480926
"70",2,70,113.689300062871
"71",2,71,-0.594993946763111
"72",2,72,-4.15149243984092
"73",2,73,111.177389014637
"74",2,74,121.136956763067
"75",2,75,156.401289551459
"76",2,76,32.9582387378867
"77",2,77,-5.51162212140383
"78",2,78,76.5292390157378
"79",2,79,-7.82130370869646
