"","chromosome","window","bayesfactor"
"1",11,1,-5.08292887078568
"2",11,2,-7.56410401291942
"3",11,3,32.2616644409306
"4",11,4,157.108113346539
"5",11,5,-3.2778411274877
"6",11,6,97.974001752546
"7",11,7,27.1469637509427
"8",11,8,88.0367512686058
"9",11,9,-9.37641930039058
"10",11,10,-0.494762472054504
"11",11,11,-8.79549451503203
"12",11,12,26.7621196170828
"13",11,13,57.549408052331
"14",11,14,-12.6244181822574
"15",11,15,93.0269143297066
"16",11,16,61.0305546371067
"17",11,17,-3.2305110755189
"18",11,18,-3.7964115029755
"19",11,19,144.245279298921
"20",11,20,-8.40403805929463
"21",11,21,-1.0708055939341
"22",11,22,4.22422841838375
"23",11,23,-2.88083851733052
"24",11,24,25.3100061474732
"25",11,25,84.6616241205495
"26",11,26,1.905373868016
"27",11,27,-6.90732119351026
"28",11,28,-3.65150701557354
"29",11,29,164.942119920399
"30",11,30,-1.72710809696173
"31",11,31,-5.78811648655585
"32",11,32,0.210477078891586
"33",11,33,5.99263352377915
"34",11,34,-8.0618058970324
"35",11,35,99.4946409683001
"36",11,36,-1.76199704871095
"37",11,37,19.8663584449176
"38",11,38,82.0170070978822
"39",11,39,149.424307662652
"40",11,40,26.8559283777943
"41",11,41,15.2445359841627
"42",11,42,8.68731047218182
"43",11,43,109.44688853275
"44",11,44,97.1746050673805
"45",11,45,2.24832576820239
"46",11,46,-0.751243258447516
"47",11,47,-4.0396264105832
"48",11,48,4.53709818844015
"49",11,49,59.8002204615881
"50",11,50,18.6108792566198
"51",11,51,89.8553267358192
"52",11,52,157.637110736269
"53",11,53,-5.05543400077806
"54",11,54,8.42042556096595
"55",11,55,94.5683997555419
"56",11,56,-3.56290381100371
"57",11,57,11.6940394999723
"58",11,58,77.5368495754665
"59",11,59,-2.73989957138309
"60",11,60,1.71635703181516
"61",11,61,143.00548935107
"62",11,62,-2.352185953196
"63",11,63,52.2954257060271
"64",11,64,25.1864672120559
"65",11,65,-4.21157451880669
"66",11,66,-4.66375227381491
"67",11,67,14.2688982746899
"68",11,68,88.1199995200706
"69",11,69,67.7671705153583
"70",11,70,134.017178035143
"71",11,71,52.1323256400215
"72",11,72,70.5932874260437
"73",11,73,74.0797633223211
"74",11,74,0.610611175207737
"75",11,75,100.770324649131
"76",11,76,61.7289782447814
"77",11,77,60.2921688444511
"78",11,78,63.2503040126805
"79",11,79,47.6673859948937
"80",11,80,120.344056840564
"81",11,81,106.39326367576
"82",11,82,8.18377373382924
"83",11,83,28.0489526138088
"84",11,84,42.6516928894328
"85",11,85,52.6539106252137
"86",11,86,-7.99269235000935
"87",11,87,125.414997260858
"88",11,88,38.1925953168398
"89",11,89,-2.80541006629755
"90",11,90,20.8402794576005
"91",11,91,-3.26514365691685
"92",11,92,-1.28287281512712
"93",11,93,18.8516044783622
"94",11,94,133.780279731414
"95",11,95,142.850037187368
"96",11,96,26.1318002784636
"97",11,97,12.2722478195699
"98",11,98,86.8316403010899
"99",11,99,65.2438955865738
"100",11,100,65.6720686332917
"101",11,101,-3.77143260658892
"102",11,102,45.9003852952651
"103",11,103,73.5487976414832
"104",11,104,59.9353807808124
"105",11,105,119.708170532271
"106",11,106,106.837857203152
"107",11,107,45.0283952385605
"108",11,108,40.7877151241169
"109",11,109,-0.273142804970689
"110",11,110,98.0910815841572
"111",11,111,84.7748314301783
"112",11,112,-0.263451553335813
"113",11,113,50.5155750031982
"114",11,114,33.899735375151
"115",11,115,3.86082921679912
"116",11,116,-1.98720251793861
"117",11,117,-7.80910018679754
"118",11,118,8.53894470305403
"119",11,119,34.3721662299019
"120",11,120,6.97366508768255
"121",11,121,120.10273669305
"122",11,122,67.6139469613286
"123",11,123,4.58095319266363
"124",11,124,165.650896368037
"125",11,125,129.701713503248
"126",11,126,45.6724378277265
"127",11,127,-5.88351598581619
"128",11,128,-5.00104567234962
"129",11,129,83.776227484738
"130",11,130,3.34973747655908
"131",11,131,-1.68771251372755
"132",11,132,-2.33826261973746
"133",11,133,23.6435523818676
"134",11,134,-3.68482928031762
"135",11,135,-14.6870244179694
"136",11,136,7.58513815542648
"137",11,137,3.06713669656449
"138",11,138,-0.106903914047848
"139",11,139,101.223787474324
"140",11,140,-1.23531983158716
"141",11,141,17.0353240129373
"142",11,142,75.2529988867847
"143",11,143,12.4217362454909
"144",11,144,120.101456574926
"145",11,145,97.0681063285928
"146",11,146,0.363381766951704
"147",11,147,-2.04345107889463
"148",11,148,63.9348510393227
"149",11,149,52.2541410712009
"150",11,150,-5.64695387684293
"151",11,151,32.7187066978637
