"","win1","win2","win3","win4","win5","win6","win7","win8","win9","win10"
"1",4.88356394052971,-47.1902916133404,-10.2746045587119,-13.4288671775721,-8.91624840302393,-22.418335266877,-37.306333741406,0.187273910269141,-131.032588008326,-12.5293362117372
"2",4.06451475550421,-30.9126179055311,-9.07495710044168,-14.1631751044188,-11.0248614125885,-14.7984468727373,-27.0275029628538,-1.41068666288629,-95.1194377862848,-10.6187665718608
"3",0.00606780347879976,-52.1469516057987,-13.4477163548581,-26.1400506314822,-16.5815104120411,-27.6931153654587,-45.2276556817815,2.01369709568098,-105.779215985909,-24.2946180293802
"4",3.88521318754647,-45.1096554247197,-9.47316335490905,-19.2539613873232,-16.5238020438701,-19.8350371320266,-52.1661888624076,1.07701239618473,-105.527508423198,-10.8851671195589
"5",4.31162823736668,-58.5535356304608,-13.1303394322749,-28.4774125658441,-23.6536639528349,-18.6184166697785,-41.1111691975966,2.93957639066502,-116.40114142932,-13.8563143310603
"6",5.22912748227827,-33.4105136578437,-10.1307905938011,-9.88122192514129,-8.67250940622762,-20.0673281762283,-60.8595230160281,-1.71359938918613,-133.900752630085,-23.5785614675842
"7",1.66678704193328,-34.5004158276133,-11.2977848227601,-11.2955415695906,-11.0580239472911,-19.7581342742778,-55.147821496008,0.77097577508539,-106.305115857627,-23.7200283864513
"8",3.70469802478328,-49.7164443642832,-25.9708226749208,-22.3713789845351,-22.779157246463,-13.4115888434462,-35.8733781925403,-1.25949176843278,-128.194244463462,-18.8658992561977
"9",0.549255167949013,-53.9720638103317,-16.4272087498102,-20.7857354884036,-23.0583994202316,-20.8447852311656,-38.7438357351348,-0.217903129290789,-128.45063860435,-19.9431034259032
"10",2.20125523849856,-55.6874804031104,-11.3079240128864,-12.6873595402576,-17.5076606473885,-16.2010391098447,-54.9660111011472,-3.54826264618896,-90.3574423296377,-10.5899117793888
"11",0.152317715459503,-52.7058789955918,-15.6422435478307,-14.0109756998718,-18.0303247389384,-18.926649275003,-35.0502831542399,-3.16500737448223,-100.402579353191,-15.4721928515937
"12",2.94704671972431,-25.5310555100441,-12.9387940841261,-10.4447786372621,-10.116927894298,-22.1212966842577,-25.4099819001276,1.87892884085886,-103.400809843093,-15.3398877824657
"13",2.89419366104994,-32.6478442673106,-11.5129629392177,-10.1338519614656,-21.3314402196556,-24.4723778157495,-60.7961517467629,-0.916883042082191,-131.428229367826,-24.4764529448003
"14",5.10115803102963,-19.3904107175767,-18.8285222828854,-9.80624264618382,-22.9228883367032,-20.0994604334701,-52.4896371487994,-3.57266528019682,-87.5143704134971,-19.8823663254734
"15",4.58752270194236,-40.4991072434932,-22.4154528351501,-28.8886475884356,-24.9396471665241,-17.9887257174123,-37.8579918432515,1.54167456366122,-126.747387625743,-16.1389358865563
"16",1.55802144133486,-50.8605325415265,-29.8597621202935,-28.7556453957222,-7.33186845574528,-26.1612112447619,-48.4545264868066,-2.62491949251853,-97.269435135182,-17.3362381581683
"17",1.32825055008288,-51.0672839493491,-15.1409320284147,-16.2953189827967,-21.3060252540745,-18.7385439232457,-60.6675418976229,-3.68066792096943,-111.151110789739,-18.2918983930722
"18",3.29815642302856,-33.5663917644415,-18.2886398162227,-22.1668053474277,-17.2258112197742,-20.8942351536825,-54.3107484425418,2.99608913948759,-106.535156712867,-13.222073847428
"19",4.22587881865911,-39.2773339846171,-13.9558132924139,-23.6841648702975,-17.7191813644022,-16.0778523995541,-50.9471977052744,-3.8433447657153,-123.689905776642,-12.3855235194787
"20",3.98347260302398,-22.8321622330695,-26.6110193263739,-22.3439160070848,-14.7191486777738,-11.3334744030144,-44.8521362601314,0.86618424160406,-131.105309900828,-23.8642873661593
"21",0.599458358483389,-51.9835577504709,-20.6691791110206,-21.3187907175161,-20.7638327656314,-14.5465552085079,-49.3498377711512,-0.549480224726722,-110.457333865575,-19.0404955076519
"22",0.293795607401989,-49.480734643992,-27.590039833216,-17.645491724601,-19.1234876555391,-25.557240560418,-55.1538376118988,-0.676473380997777,-116.215274868533,-12.3271708399989
"23",2.01015603833366,-27.9159710970707,-13.5893848955166,-21.9561014922801,-18.2843005289324,-23.7397203990258,-35.0823312373832,-0.212074185721576,-86.8446304942481,-17.0575468416791
"24",4.7381928791292,-42.7005049686413,-16.1760960789397,-14.7350825606845,-19.6055818605237,-15.7695588921197,-57.5693116516341,-0.544967758934945,-89.4527252078988,-20.5556059780065
"25",2.22635009384248,-46.0403783591464,-23.6693807977717,-23.2826380284969,-22.5436982121319,-11.8902601501904,-57.2206089340616,1.65443327045068,-86.0294610508718,-18.9070531155448
"26",1.90268258401193,-29.0759710601997,-27.1144390467089,-22.0021418565884,-14.5484695676714,-18.9165789240506,-54.1246431570034,0.927172470837831,-119.796982455533,-11.8472252576612
"27",1.86279236141127,-32.0535542881116,-16.8938269538339,-17.3808408398181,-18.292968343012,-26.3628733169753,-56.2698637081776,0.719366305274889,-121.018207645044,-20.4696004081052
"28",1.76678227330558,-22.1586222499609,-20.3327189642005,-19.97175471019,-11.686270263046,-21.5140529717319,-25.5911973111797,-2.12749556475319,-135.427110678516,-11.9973062898498
"29",3.88536077574827,-52.8005436337553,-20.0753733285237,-15.2586294405628,-20.4212302854285,-26.9779306144919,-42.1522032618523,2.28494695271365,-113.814119122922,-16.383905147668
"30",5.21423070668243,-49.3392125372775,-29.5480285787489,-18.3350281368475,-20.3323550843634,-11.0666349113453,-52.7800805780571,1.82690173271112,-124.532089476939,-15.1853670692071
"31",4.14279080927372,-23.9643029922154,-15.6401709518395,-9.50580589007586,-8.78102547675371,-24.992207020754,-60.2732250229456,1.56910573202185,-114.490452037659,-20.6136363802943
"32",-0.356423957156949,-62.3898368650116,-29.0375839455519,-22.0592844309285,-11.7727621411905,-16.9141124957241,-45.4449951564893,1.31763666309416,-124.692163641099,-13.8249288883526
"33",0.740624166326597,-32.2261373915244,-18.9444324625656,-25.5429142676294,-21.4121859092265,-25.6613355935551,-26.7562004616484,1.78209627396427,-88.8875897056423,-16.7017062811647
"34",0.830793300876394,-49.1685672774911,-29.9589375536889,-8.0579839204438,-8.31316299317405,-23.2223120690323,-41.1791045276914,-1.82924246508628,-130.276498805266,-12.9977907147259
"35",3.45399929874111,-18.9147176274564,-10.2524380611721,-13.418892668793,-14.852636503987,-20.6013543999288,-41.0406694731209,-0.269339923514053,-104.597961985506,-13.6048295930959
"36",-0.404258830822073,-48.6701911333948,-26.2055760941003,-14.9747503253166,-19.2466834182851,-21.0805270113051,-31.137512401212,1.65977959986776,-115.327797016595,-11.9264611066319
"37",3.1178466421552,-19.6885552962776,-16.8317369960714,-10.7000869200565,-21.4366813967936,-16.833718406735,-55.0291259218939,-2.84322587330826,-110.516143684741,-14.1101672814693
"38",3.77786648797337,-33.7037926150952,-26.0089575718157,-19.3509982514661,-18.6467546708882,-19.7640580814332,-41.5040462666657,-0.950791098177433,-100.279799012002,-10.6375600735191
"39",1.8306155197788,-57.0032874257304,-11.8282587728463,-24.2591087296605,-15.6188196679577,-25.6024315706454,-32.973413097905,2.91751549369656,-100.434075192548,-24.4585677271243
"40",-0.340247728163376,-24.0277789563406,-16.1495318692178,-27.2212612999137,-20.5596870253794,-12.282022527419,-40.4725450554397,-0.93299622926861,-108.752537706401,-17.0325548318215
