"","chromosome","window","bayesfactor"
"1",16,1,-4.21483868930858
"2",16,2,147.58454092617
"3",16,3,21.3842821068891
"4",16,4,153.798924985898
"5",16,5,3.0190434964976
"6",16,6,-4.04407405835047
"7",16,7,-12.6043852093697
"8",16,8,56.1319892490822
"9",16,9,-5.27537736030644
"10",16,10,60.8798842029997
"11",16,11,75.4240143333782
"12",16,12,-2.01855304689343
"13",16,13,-2.13688499330215
"14",16,14,20.1249236491116
"15",16,15,52.7672524476517
"16",16,16,101.403719064587
"17",16,17,76.3080357626424
"18",16,18,1.87507266694087
"19",16,19,-8.3922163529981
"20",16,20,-5.54627778441693
"21",16,21,64.3295193789246
"22",16,22,121.823160547807
"23",16,23,162.553683512401
"24",16,24,26.1233090834409
"25",16,25,101.661893817113
"26",16,26,-0.0143216109236732
"27",16,27,88.2346246327879
"28",16,28,-10.8919620330972
"29",16,29,82.0830858834037
"30",16,30,27.3380351392817
"31",16,31,-4.44458747298893
"32",16,32,70.5139129273906
"33",16,33,-10.9002062170389
"34",16,34,43.5098310560148
"35",16,35,-9.37576643615171
"36",16,36,14.2544978920521
"37",16,37,19.5384584485664
"38",16,38,1.56263537755137
"39",16,39,-2.84002262710248
"40",16,40,-5.4110161987544
"41",16,41,0.343028854809631
"42",16,42,-11.7863811219462
"43",16,43,28.0889121134019
"44",16,44,-9.04586308592542
"45",16,45,-2.99409866924276
"46",16,46,58.6211015292836
"47",16,47,4.37958169980988
"48",16,48,-5.88828797726376
"49",16,49,32.5646032444211
"50",16,50,-8.93887003288921
"51",16,51,6.8603448518669
"52",16,52,-6.3640642346358
"53",16,53,32.1262876734924
"54",16,54,39.0211958407965
"55",16,55,153.182731479823
"56",16,56,69.54944248467
"57",16,57,116.711052463567
"58",16,58,26.9117821861782
"59",16,59,39.3179147582148
"60",16,60,17.5053495619277
"61",16,61,-14.5212484210663
"62",16,62,6.76332545221106
"63",16,63,106.047412357788
"64",16,64,-3.30491327626419
"65",16,65,51.5610026315861
"66",16,66,5.41479157702236
"67",16,67,7.79005353540367
"68",16,68,30.4033919780922
"69",16,69,49.3101232655051
"70",16,70,-1.12554471759933
"71",16,71,-12.0658866319115
"72",16,72,143.353807085556
"73",16,73,144.735811126995
"74",16,74,1.66675915293342
"75",16,75,-11.4129127750702
"76",16,76,6.24819490177424
"77",16,77,37.0416131279471
"78",16,78,60.1986163989693
"79",16,79,70.3623340806272
"80",16,80,48.1505738700141
"81",16,81,59.5494143338435
"82",16,82,-3.34238369806064
"83",16,83,3.00716036567042
"84",16,84,55.1081339294829
"85",16,85,122.538012105542
"86",16,86,98.8005078915388
"87",16,87,17.6952312489693
"88",16,88,-3.56437756756537
"89",16,89,85.5603850120015
"90",16,90,10.0617479702363
"91",16,91,-9.8385664298616
"92",16,92,11.7040441889328
"93",16,93,-3.01747681023875
"94",16,94,-5.3038327945111
"95",16,95,-4.00177863159985
"96",16,96,36.3710129893469
"97",16,97,6.8528287803768
"98",16,98,19.3240435514022
"99",16,99,57.3671039883622
"100",16,100,-7.14920303414266
"101",16,101,32.5104480967827
"102",16,102,79.0846759423143
"103",16,103,-9.52824925920675
"104",16,104,41.4093817980832
"105",16,105,28.7087734354693
"106",16,106,17.6471083299934
"107",16,107,98.5034953824116
"108",16,108,0.0817596728604144
"109",16,109,37.1193595433297
"110",16,110,37.1005550039781
"111",16,111,3.70749311645119
"112",16,112,-1.72665874001831
"113",16,113,109.439912260654
"114",16,114,-4.53243887609699
"115",16,115,93.5897511443964
"116",16,116,6.08543198479725
"117",16,117,127.370797699277
"118",16,118,-6.0034842022759
"119",16,119,-10.1540252209333
"120",16,120,-6.87428222013853
"121",16,121,25.8820722333714
"122",16,122,24.9804476763015
"123",16,123,148.906448126397
"124",16,124,42.646511211559
"125",16,125,0.443083633561059
"126",16,126,86.7725729267365
"127",16,127,27.2506442073515
"128",16,128,94.9781793615767
"129",16,129,24.0169878201427
"130",16,130,17.2996718796284
"131",16,131,40.5453370407898
"132",16,132,35.7401937481983
"133",16,133,-0.807170946682845
"134",16,134,-3.56862285459943
"135",16,135,-2.05447118535477
"136",16,136,10.5660732504988
"137",16,137,44.4333207606101
"138",16,138,-6.33224185414593
"139",16,139,-2.91893493175019
"140",16,140,154.082513756523
"141",16,141,-1.90108600390607
"142",16,142,79.0523718429289
"143",16,143,8.71016521172311
"144",16,144,74.1711709833671
"145",16,145,81.3549321891369
"146",16,146,68.4562774745779
"147",16,147,0.193800836429546
"148",16,148,26.9979220607556
"149",16,149,4.94155056463586
"150",16,150,28.7632678532779
"151",16,151,15.8408922257953
"152",16,152,82.9533884761134
"153",16,153,-7.46229112938545
"154",16,154,15.0062144463867
"155",16,155,25.6252905645012
"156",16,156,-0.511701814448372
"157",16,157,47.8005482948981
"158",16,158,-7.84761336407757
"159",16,159,25.7113371909448
"160",16,160,106.404472708157
"161",16,161,-6.8157327607164
"162",16,162,5.39310960590285
"163",16,163,73.0043397927766
"164",16,164,-7.24250755670414
"165",16,165,2.53621664462594
"166",16,166,83.711807307375
"167",16,167,-4.43244951172818
"168",16,168,21.3840997551189
"169",16,169,62.8121433433076
"170",16,170,3.37621466831314
"171",16,171,13.3961718722414
