"","chromosome","window","bayesfactor"
"1",9,1,-2.22275223134932
"2",9,2,45.2977133758576
"3",9,3,33.7983844369094
"4",9,4,-3.90753846432705
"5",9,5,21.4004486257856
"6",9,6,-8.44539596497646
"7",9,7,-5.6264970601722
"8",9,8,42.8013760032555
"9",9,9,0.843564870237856
"10",9,10,8.51840907868905
"11",9,11,137.623373746434
"12",9,12,37.2014496166832
"13",9,13,6.6204896800906
"14",9,14,69.3382926425485
"15",9,15,-0.17556262699992
"16",9,16,56.4946389682474
"17",9,17,5.18730822866371
"18",9,18,42.8138946901545
"19",9,19,56.5394449918019
"20",9,20,14.1655996775936
"21",9,21,-5.00712157646501
"22",9,22,-1.9143705196235
"23",9,23,73.4041599828125
"24",9,24,0.431427888580856
"25",9,25,-4.11316658487931
"26",9,26,2.09066243872041
"27",9,27,21.2834783196345
"28",9,28,24.1773905492635
"29",9,29,24.4513695276907
"30",9,30,-0.476872272964442
"31",9,31,11.669553728372
"32",9,32,-8.34800278459176
"33",9,33,44.7928712956755
"34",9,34,-9.2479109524993
"35",9,35,41.9391570069017
"36",9,36,6.25073153586902
"37",9,37,-5.72524106428972
"38",9,38,78.7478810622808
"39",9,39,16.1891621669903
"40",9,40,29.9538381928319
"41",9,41,7.07531764104419
"42",9,42,15.6656097194278
"43",9,43,118.000382753329
"44",9,44,149.435347121042
"45",9,45,17.8415472400839
"46",9,46,76.0604272008496
"47",9,47,42.1671969793518
"48",9,48,169.490353794989
"49",9,49,28.6972986981093
"50",9,50,53.845320053429
"51",9,51,2.15492039895275
"52",9,52,74.820330819023
"53",9,53,11.0832295883853
"54",9,54,74.2855252850267
"55",9,55,45.82173903619
"56",9,56,-17.4255590876738
"57",9,57,-1.95198430120644
"58",9,58,4.21640993917799
"59",9,59,66.6105846997964
"60",9,60,81.4397716845157
"61",9,61,64.812635927681
"62",9,62,81.9752507207349
"63",9,63,27.2337458887828
"64",9,64,20.8417505384392
"65",9,65,55.6293901315719
"66",9,66,81.2189131224252
"67",9,67,32.0782157146346
"68",9,68,60.8077736567388
"69",9,69,-6.07761719903743
"70",9,70,84.5522377658029
"71",9,71,111.048729440441
"72",9,72,34.388295816149
"73",9,73,40.510926844361
"74",9,74,-10.7065599226801
"75",9,75,-1.15277638977716
"76",9,76,-0.479795202960318
