"","chromosome","window","bayesfactor"
"1",21,1,-5.09021448428484
"2",21,2,58.2858456001809
"3",21,3,39.7349042979232
"4",21,4,56.5939217116859
"5",21,5,-7.34126216151446
"6",21,6,9.75303042462627
"7",21,7,47.3627334096253
"8",21,8,-3.43365127315582
"9",21,9,-2.25466029323348
"10",21,10,18.4660740290377
"11",21,11,-5.66694870698541
"12",21,12,103.883935847877
"13",21,13,68.6787973182557
"14",21,14,36.2647977774699
"15",21,15,168.018090455224
"16",21,16,-6.38586589288451
"17",21,17,18.5128952091398
"18",21,18,1.1000338536241
"19",21,19,10.4738518084978
"20",21,20,103.474286152457
"21",21,21,72.29635659475
"22",21,22,59.6447631645015
"23",21,23,40.8818352874817
"24",21,24,5.89568285722942
"25",21,25,70.2106272329452
"26",21,26,46.111237228866
"27",21,27,-2.9104000903003
"28",21,28,6.2127925036429
"29",21,29,76.6504722741126
"30",21,30,0.346268110771291
"31",21,31,1.66635440939802
"32",21,32,-4.28888986519286
"33",21,33,67.4916724589404
